id_viaje,hora_pico,dia_semana,troncal,evento_especial,condicion_clima,retraso_significativo
2320,0,Martes,Americas,0,Soleado,0
2321,0,Sábado,Autonorte,0,Lluvia,0
2322,0,Viernes,Suba,0,Nublado,0
2323,0,Domingo,Calle 26,0,Soleado,0
2324,0,Lunes,Autonorte,0,Soleado,0
2325,0,Jueves,Suba,0,Lluvia,1
2326,1,Lunes,Calle 80,0,Lluvia,1
2327,0,Domingo,NQS,0,Lluvia,1
2328,0,Lunes,Calle 80,0,Nublado,0
2329,0,Miércoles,Americas,1,Soleado,1
2330,0,Miércoles,Americas,0,Nublado,0
2331,1,Domingo,NQS,0,Nublado,0
2332,0,Domingo,Americas,0,Soleado,0
2333,0,Jueves,Autonorte,0,Lluvia,1
2334,0,Miércoles,Calle 80,0,Soleado,0
2335,1,Sábado,Caracas,0,Lluvia,0
2336,0,Lunes,NQS,0,Lluvia,1
2337,0,Domingo,Calle 80,0,Soleado,0
2338,0,Sábado,Calle 26,0,Soleado,0
2339,1,Lunes,NQS,0,Nublado,1
2340,0,Viernes,Suba,0,Soleado,0
2341,1,Miércoles,Calle 26,0,Soleado,0
2342,0,Sábado,Autonorte,0,Soleado,0
2343,0,Miércoles,Suba,0,Lluvia,1
2344,0,Jueves,Calle 80,0,Lluvia,1
2345,1,Martes,Eldorado,0,Nublado,0
2346,0,Lunes,Suba,0,Nublado,0
2347,1,Jueves,Autonorte,0,Soleado,0
2348,0,Miércoles,Caracas,0,Lluvia,0
2349,0,Domingo,Americas,0,Lluvia,1
2350,1,Martes,Calle 80,0,Lluvia,0
2351,0,Miércoles,Calle 26,0,Lluvia,1
2352,1,Domingo,Calle 26,0,Nublado,0
2353,1,Miércoles,Autonorte,0,Soleado,0
2354,1,Miércoles,Calle 26,0,Soleado,0
2355,1,Sábado,Eldorado,0,Soleado,1
2356,1,Jueves,Calle 26,0,Soleado,0
2357,0,Lunes,Calle 80,0,Lluvia,1
2358,0,Domingo,NQS,0,Soleado,1
2359,0,Jueves,Calle 26,0,Lluvia,1
2360,0,Miércoles,Calle 26,1,Soleado,1
2361,0,Domingo,Americas,0,Soleado,0
2362,0,Viernes,Caracas,0,Nublado,1
2363,0,Jueves,Calle 26,0,Nublado,0
2364,0,Domingo,Eldorado,0,Nublado,0
2365,0,Viernes,Calle 80,0,Nublado,0
2366,1,Jueves,Calle 26,0,Lluvia,0
2367,0,Martes,NQS,0,Soleado,1
2368,0,Martes,Americas,0,Nublado,0
2369,0,Miércoles,Calle 26,0,Soleado,0
2370,0,Lunes,Calle 80,0,Lluvia,1
2371,1,Viernes,Calle 26,0,Soleado,0
2372,1,Sábado,Calle 80,0,Nublado,0
2373,0,Domingo,Calle 80,0,Nublado,0
2374,0,Viernes,Autonorte,0,Nublado,0
2375,0,Domingo,Calle 26,1,Soleado,0
2376,0,Domingo,Calle 26,0,Soleado,0
2377,0,Sábado,Caracas,0,Nublado,1
2378,0,Domingo,NQS,0,Nublado,1
2379,0,Lunes,NQS,0,Soleado,0
2380,0,Miércoles,Calle 80,0,Lluvia,0
2381,0,Viernes,Suba,0,Lluvia,0
2382,0,Miércoles,Suba,0,Nublado,0
2383,0,Jueves,Americas,0,Lluvia,1
2384,0,Viernes,NQS,0,Nublado,1
2385,0,Miércoles,Eldorado,0,Lluvia,0
2386,0,Miércoles,Suba,0,Lluvia,0
2387,0,Lunes,Eldorado,0,Lluvia,0
2388,0,Miércoles,Calle 26,0,Nublado,0
2389,0,Jueves,Eldorado,0,Soleado,0
2390,1,Sábado,NQS,0,Soleado,1
2391,0,Viernes,Calle 26,0,Soleado,0
2392,0,Martes,Calle 80,0,Nublado,0
2393,0,Lunes,Suba,0,Lluvia,1
2394,0,Viernes,NQS,0,Lluvia,1
2395,0,Viernes,Autonorte,0,Nublado,0
2396,0,Martes,NQS,0,Soleado,0
2397,0,Sábado,Americas,0,Lluvia,1
2398,0,Martes,Eldorado,0,Lluvia,0
2399,0,Sábado,Americas,0,Nublado,0
2400,1,Jueves,Calle 80,0,Soleado,1
2401,0,Miércoles,NQS,0,Nublado,0
2402,1,Lunes,Americas,0,Soleado,0
2403,1,Sábado,Calle 80,0,Lluvia,1
2404,0,Sábado,Americas,0,Nublado,0
2405,0,Martes,Calle 26,0,Lluvia,1
2406,0,Jueves,Calle 26,0,Lluvia,0
2407,0,Domingo,Suba,0,Lluvia,0
2408,0,Martes,Autonorte,0,Lluvia,0
2409,0,Lunes,Americas,0,Lluvia,1
2410,1,Jueves,Autonorte,0,Nublado,1
2411,0,Martes,Autonorte,0,Lluvia,0
2412,0,Martes,Autonorte,0,Lluvia,0
2413,1,Sábado,Calle 80,0,Lluvia,1
2414,0,Viernes,NQS,0,Lluvia,1
2415,1,Jueves,Americas,0,Soleado,0
2416,1,Martes,NQS,0,Soleado,0
2417,0,Jueves,NQS,0,Nublado,0
2418,0,Jueves,Americas,0,Lluvia,1
2419,0,Domingo,Calle 26,1,Nublado,0
2420,1,Sábado,Calle 26,0,Soleado,1
2421,1,Domingo,Americas,1,Soleado,1
2422,0,Sábado,Eldorado,0,Nublado,0
2423,0,Jueves,Eldorado,0,Soleado,0
2424,1,Sábado,Calle 80,1,Soleado,0
2425,1,Sábado,Americas,0,Soleado,0
2426,0,Sábado,Eldorado,0,Nublado,0
2427,1,Lunes,NQS,0,Nublado,1
2428,0,Jueves,Calle 26,0,Nublado,0
2429,1,Sábado,Autonorte,0,Lluvia,0
2430,0,Miércoles,NQS,0,Lluvia,1
2431,0,Lunes,Calle 26,0,Soleado,0
2432,1,Jueves,Eldorado,0,Soleado,0
2433,1,Lunes,Eldorado,0,Soleado,0
2434,0,Domingo,Suba,0,Lluvia,0
2435,1,Sábado,Suba,0,Nublado,0
2436,1,Jueves,Calle 80,1,Nublado,1
2437,1,Domingo,Calle 26,0,Soleado,0
2438,1,Lunes,NQS,0,Lluvia,1
2439,1,Lunes,NQS,0,Soleado,0
2440,0,Domingo,Eldorado,0,Lluvia,0
2441,0,Sábado,Calle 80,0,Lluvia,0
2442,1,Domingo,Caracas,0,Soleado,1
2443,0,Viernes,NQS,0,Lluvia,1
2444,1,Miércoles,Suba,0,Nublado,0
2445,0,Martes,Autonorte,0,Soleado,0
2446,0,Domingo,Eldorado,0,Lluvia,1
2447,0,Martes,NQS,0,Nublado,0
2448,0,Viernes,Eldorado,0,Soleado,0
2449,0,Sábado,Americas,0,Lluvia,1
2450,0,Jueves,Suba,0,Soleado,0
2451,0,Viernes,Calle 80,0,Nublado,0
2452,0,Lunes,Calle 26,0,Nublado,0
2453,0,Jueves,Eldorado,0,Nublado,0
2454,0,Miércoles,Americas,0,Nublado,0
2455,0,Miércoles,NQS,1,Nublado,0
2456,0,Jueves,Eldorado,0,Lluvia,0
2457,0,Sábado,Americas,0,Nublado,0
2458,1,Sábado,Suba,0,Lluvia,0
2459,1,Viernes,Caracas,0,Soleado,0
2460,0,Miércoles,Caracas,1,Soleado,1
2461,0,Viernes,Autonorte,0,Nublado,0
2462,1,Viernes,Calle 26,0,Soleado,1
2463,1,Martes,Eldorado,1,Nublado,1
2464,0,Viernes,Eldorado,0,Soleado,0
2465,1,Sábado,Caracas,0,Soleado,1
2466,0,Martes,Calle 80,0,Soleado,0
2467,0,Miércoles,Calle 80,0,Nublado,0
2468,0,Miércoles,Suba,0,Lluvia,1
2469,1,Jueves,Americas,0,Soleado,1
2470,1,Miércoles,Eldorado,0,Soleado,0
2471,0,Miércoles,Caracas,0,Lluvia,0
2472,0,Sábado,NQS,0,Lluvia,1
2473,0,Miércoles,Eldorado,0,Lluvia,1
2474,1,Viernes,Autonorte,0,Nublado,0
2475,0,Viernes,Caracas,0,Lluvia,0
2476,0,Lunes,Caracas,0,Lluvia,1
2477,0,Martes,Calle 80,0,Lluvia,1
2478,0,Viernes,Eldorado,0,Nublado,0
2479,0,Jueves,Calle 80,0,Lluvia,0
2480,1,Lunes,Eldorado,0,Lluvia,1
2481,0,Domingo,Suba,0,Soleado,0
2482,1,Lunes,Suba,0,Nublado,0
2483,0,Jueves,Suba,0,Soleado,0
2484,0,Lunes,Caracas,0,Lluvia,1
2485,1,Miércoles,Calle 80,0,Lluvia,0
2486,1,Martes,Autonorte,1,Soleado,0
2487,0,Martes,Calle 26,0,Nublado,0
2488,1,Miércoles,Americas,0,Lluvia,0
2489,1,Sábado,Autonorte,0,Lluvia,1
2490,0,Jueves,Calle 26,0,Lluvia,1
2491,0,Martes,Suba,0,Lluvia,0
2492,0,Viernes,Eldorado,0,Lluvia,1
2493,0,Martes,NQS,0,Lluvia,1
2494,1,Miércoles,Eldorado,1,Nublado,1
2495,0,Lunes,Americas,1,Lluvia,1
2496,1,Viernes,Calle 26,0,Nublado,0
2497,0,Domingo,Calle 80,0,Soleado,0
2498,0,Jueves,Autonorte,0,Nublado,1
2499,0,Miércoles,Americas,0,Soleado,0
2500,1,Viernes,Caracas,0,Lluvia,1
2501,0,Jueves,Autonorte,0,Lluvia,0
2502,0,Jueves,Calle 80,0,Lluvia,0
2503,0,Martes,Calle 26,0,Nublado,0
2504,0,Viernes,NQS,0,Soleado,0
2505,1,Jueves,Calle 26,0,Nublado,0
2506,1,Sábado,Caracas,0,Lluvia,1
2507,1,Domingo,NQS,0,Lluvia,0
2508,0,Miércoles,Calle 26,0,Lluvia,0
2509,0,Miércoles,Suba,0,Soleado,0
2510,0,Martes,Eldorado,0,Nublado,0
2511,1,Sábado,Calle 80,0,Soleado,0
2512,0,Martes,NQS,0,Soleado,1
2513,0,Jueves,Autonorte,0,Nublado,1
2514,1,Domingo,Suba,0,Soleado,0
2515,0,Miércoles,Calle 26,1,Lluvia,1
2516,0,Jueves,Caracas,0,Soleado,0
2517,0,Miércoles,NQS,0,Soleado,0
2518,0,Miércoles,Autonorte,0,Lluvia,0
2519,0,Domingo,NQS,0,Soleado,0
2520,0,Lunes,Suba,0,Lluvia,1
2521,0,Domingo,Calle 80,0,Soleado,0
2522,0,Jueves,NQS,0,Lluvia,0
2523,0,Martes,Suba,0,Nublado,1
2524,0,Jueves,Autonorte,0,Soleado,0
2525,0,Lunes,Caracas,0,Soleado,1
2526,1,Viernes,NQS,0,Soleado,1
2527,0,Jueves,Caracas,0,Soleado,0
2528,0,Lunes,NQS,0,Nublado,1
2529,0,Lunes,Suba,0,Soleado,0
2530,1,Martes,Autonorte,0,Soleado,0
2531,0,Jueves,Suba,0,Lluvia,0
2532,1,Domingo,Suba,0,Nublado,0
2533,1,Domingo,Autonorte,0,Lluvia,1
2534,1,Lunes,Autonorte,0,Lluvia,0
2535,0,Miércoles,Americas,0,Nublado,0
2536,0,Lunes,Suba,0,Lluvia,0
2537,1,Domingo,Autonorte,1,Soleado,0
2538,1,Viernes,Eldorado,0,Lluvia,0
2539,0,Miércoles,Suba,0,Nublado,0
2540,0,Lunes,Calle 80,0,Nublado,0
2541,0,Viernes,Eldorado,0,Soleado,0
2542,0,Viernes,Calle 80,0,Lluvia,0
2543,0,Miércoles,Suba,0,Lluvia,0
2544,1,Lunes,Autonorte,0,Lluvia,0
2545,0,Miércoles,Eldorado,0,Nublado,0
2546,0,Miércoles,Calle 80,0,Lluvia,0
2547,1,Sábado,Calle 80,0,Nublado,1
2548,0,Jueves,Calle 80,0,Nublado,0
2549,0,Martes,NQS,0,Lluvia,1
2550,1,Jueves,NQS,1,Soleado,1
2551,0,Domingo,Calle 26,0,Soleado,0
2552,0,Lunes,Calle 80,0,Nublado,0
2553,1,Viernes,Caracas,0,Lluvia,0
2554,1,Jueves,Suba,0,Nublado,0
2555,0,Martes,Suba,0,Lluvia,0
2556,0,Sábado,Autonorte,0,Soleado,0
2557,0,Domingo,Eldorado,0,Soleado,0
2558,0,Viernes,Calle 26,0,Lluvia,1
2559,1,Viernes,Calle 80,0,Nublado,0
2560,1,Miércoles,Calle 26,0,Lluvia,1
2561,1,Lunes,Autonorte,0,Lluvia,0
2562,1,Domingo,Caracas,0,Lluvia,1
2563,0,Domingo,Americas,0,Soleado,0
2564,0,Viernes,Caracas,0,Soleado,0
2565,0,Lunes,Americas,0,Soleado,0
2566,0,Domingo,Eldorado,0,Soleado,0
2567,0,Domingo,Calle 26,0,Lluvia,1
2568,0,Domingo,NQS,0,Soleado,0
2569,0,Viernes,Americas,0,Soleado,0
2570,1,Viernes,Calle 80,0,Soleado,1
2571,1,Domingo,Caracas,0,Nublado,1
2572,1,Martes,Suba,0,Lluvia,0
2573,0,Domingo,Autonorte,0,Lluvia,0
2574,0,Martes,NQS,0,Nublado,0
2575,1,Sábado,Calle 26,0,Lluvia,0
2576,1,Jueves,NQS,0,Nublado,0
2577,0,Lunes,Americas,0,Nublado,0
2578,0,Domingo,NQS,0,Soleado,0
2579,1,Martes,Autonorte,0,Lluvia,1
2580,0,Sábado,Eldorado,0,Nublado,0
2581,0,Lunes,Eldorado,0,Lluvia,0
2582,0,Domingo,Americas,0,Lluvia,0
2583,1,Miércoles,Calle 80,0,Nublado,0
2584,0,Domingo,Calle 80,0,Soleado,0
2585,1,Martes,Eldorado,0,Lluvia,0
2586,1,Martes,NQS,0,Soleado,1
2587,0,Lunes,Calle 80,0,Lluvia,0
2588,1,Sábado,NQS,0,Soleado,1
2589,1,Sábado,Caracas,0,Soleado,1
2590,0,Miércoles,Americas,0,Lluvia,0
2591,0,Miércoles,Autonorte,1,Nublado,0
2592,1,Lunes,Caracas,0,Lluvia,1
2593,1,Domingo,Americas,0,Soleado,0
2594,1,Sábado,Suba,0,Nublado,0
2595,0,Sábado,Autonorte,0,Nublado,0
2596,0,Martes,Calle 26,0,Nublado,0
2597,0,Lunes,Calle 26,0,Nublado,0
2598,0,Viernes,Autonorte,0,Lluvia,1
2599,0,Viernes,NQS,0,Nublado,0
2600,1,Jueves,Caracas,0,Nublado,0
2601,0,Martes,Autonorte,0,Nublado,0
2602,0,Martes,Americas,0,Soleado,0
2603,0,Viernes,Calle 80,0,Lluvia,0
2604,0,Viernes,Autonorte,0,Lluvia,0
2605,0,Sábado,Caracas,0,Lluvia,0
2606,0,Miércoles,Eldorado,0,Soleado,0
2607,1,Lunes,Autonorte,0,Soleado,1
2608,1,Viernes,NQS,0,Nublado,1
2609,1,Jueves,Calle 26,0,Lluvia,1
2610,1,Sábado,Caracas,0,Lluvia,1
2611,0,Martes,Eldorado,0,Soleado,0
2612,1,Lunes,Calle 26,0,Soleado,0
2613,1,Jueves,Calle 26,0,Nublado,0
2614,0,Lunes,Autonorte,0,Soleado,0
2615,0,Lunes,Eldorado,0,Lluvia,0
2616,1,Domingo,Suba,0,Lluvia,1
2617,1,Viernes,Calle 80,0,Soleado,0
2618,0,Jueves,Calle 80,0,Nublado,0
2619,1,Sábado,Eldorado,0,Soleado,1
2620,0,Jueves,Autonorte,0,Soleado,0
2621,0,Sábado,Autonorte,0,Soleado,0
2622,1,Domingo,Calle 80,0,Nublado,1
2623,0,Lunes,Eldorado,0,Nublado,0
2624,1,Martes,Suba,0,Nublado,0
2625,0,Jueves,Suba,0,Lluvia,0
2626,1,Sábado,Caracas,0,Nublado,0
2627,0,Miércoles,Calle 80,0,Nublado,0
2628,1,Miércoles,Calle 80,0,Nublado,0
2629,1,Domingo,NQS,0,Nublado,1
2630,0,Sábado,Calle 26,0,Lluvia,0
2631,0,Domingo,Autonorte,0,Lluvia,1
2632,0,Lunes,Eldorado,0,Lluvia,0
2633,1,Lunes,Americas,0,Nublado,0
2634,0,Sábado,Autonorte,0,Soleado,0
2635,0,Viernes,Eldorado,0,Nublado,0
2636,0,Sábado,Calle 80,0,Lluvia,0
2637,0,Viernes,Caracas,0,Nublado,0
2638,0,Martes,Calle 80,0,Soleado,1
2639,1,Miércoles,Suba,0,Nublado,0
2640,1,Sábado,Americas,0,Nublado,0
2641,0,Miércoles,Suba,0,Soleado,0
2642,0,Miércoles,NQS,0,Nublado,1
2643,1,Sábado,Calle 26,0,Nublado,0
2644,1,Viernes,Calle 80,0,Soleado,0
2645,0,Jueves,Calle 80,0,Soleado,1
2646,1,Sábado,Suba,0,Nublado,0
2647,0,Miércoles,Caracas,0,Soleado,0
2648,0,Sábado,Eldorado,0,Soleado,0
2649,1,Miércoles,Americas,0,Nublado,0
2650,0,Viernes,Suba,0,Nublado,0
2651,0,Martes,Americas,0,Lluvia,0
2652,0,Jueves,Calle 26,0,Lluvia,0
2653,1,Sábado,Autonorte,0,Lluvia,1
2654,0,Domingo,Americas,0,Nublado,0
2655,1,Viernes,Calle 26,0,Soleado,0
2656,0,Sábado,Eldorado,0,Nublado,0
2657,0,Domingo,NQS,0,Nublado,0
2658,0,Lunes,NQS,1,Lluvia,1
2659,0,Domingo,NQS,0,Soleado,1
2660,0,Domingo,Eldorado,0,Soleado,0
2661,0,Jueves,Caracas,0,Nublado,0
2662,0,Viernes,NQS,0,Soleado,1
2663,1,Viernes,NQS,0,Nublado,1
2664,1,Viernes,Autonorte,0,Nublado,0
2665,0,Domingo,Suba,0,Soleado,0
2666,1,Viernes,Calle 26,0,Nublado,0
2667,1,Domingo,Caracas,0,Soleado,1
2668,1,Martes,Caracas,0,Lluvia,1
2669,1,Viernes,Americas,0,Lluvia,0
2670,0,Lunes,Eldorado,0,Lluvia,0
2671,0,Viernes,Calle 26,0,Lluvia,1
2672,0,Miércoles,Eldorado,0,Nublado,0
2673,0,Sábado,Calle 80,0,Soleado,0
2674,0,Jueves,Calle 26,0,Lluvia,0
2675,0,Domingo,Autonorte,0,Lluvia,0
2676,0,Miércoles,NQS,0,Nublado,0
2677,0,Martes,Calle 80,0,Soleado,0
2678,0,Jueves,Autonorte,0,Soleado,0
2679,1,Lunes,Eldorado,0,Soleado,0
2680,0,Lunes,Eldorado,0,Soleado,0
2681,0,Sábado,Americas,1,Lluvia,1
2682,0,Sábado,Caracas,0,Soleado,0
2683,0,Lunes,Eldorado,1,Nublado,0
2684,0,Sábado,Autonorte,0,Lluvia,0
2685,0,Jueves,Calle 80,0,Lluvia,1
2686,1,Martes,NQS,0,Soleado,0
2687,1,Jueves,Calle 26,0,Lluvia,1
2688,0,Lunes,Autonorte,1,Lluvia,0
2689,1,Jueves,Caracas,0,Nublado,1
2690,1,Martes,Americas,0,Nublado,0
2691,0,Martes,NQS,0,Nublado,0
2692,0,Martes,Autonorte,0,Nublado,0
2693,1,Miércoles,Calle 80,0,Lluvia,1
2694,1,Lunes,NQS,0,Soleado,0
2695,0,Viernes,Calle 80,0,Nublado,0
2696,0,Viernes,Americas,0,Soleado,0
2697,0,Sábado,Suba,0,Soleado,0
2698,0,Martes,Americas,0,Nublado,0
2699,1,Jueves,Calle 26,0,Soleado,1
2700,0,Viernes,Eldorado,0,Nublado,0
2701,1,Jueves,Suba,0,Soleado,0
2702,0,Domingo,NQS,1,Lluvia,1
2703,0,Viernes,Suba,0,Nublado,1
2704,1,Jueves,NQS,0,Soleado,0
2705,0,Miércoles,Calle 80,0,Nublado,0
2706,0,Jueves,Calle 80,0,Lluvia,1
2707,0,Jueves,Calle 26,0,Soleado,0
2708,0,Martes,Caracas,0,Nublado,0
2709,0,Miércoles,Caracas,0,Nublado,0
2710,0,Jueves,Caracas,0,Soleado,0
2711,1,Jueves,NQS,0,Nublado,1
2712,0,Viernes,Calle 80,0,Nublado,0
2713,0,Miércoles,Americas,0,Lluvia,0
2714,0,Martes,Suba,0,Nublado,0
2715,1,Miércoles,Eldorado,0,Soleado,0
2716,0,Miércoles,NQS,0,Soleado,0
2717,1,Sábado,Calle 80,0,Lluvia,1
2718,1,Domingo,NQS,0,Soleado,0
2719,0,Sábado,Caracas,0,Soleado,1
2720,0,Viernes,Calle 80,0,Lluvia,0
2721,0,Sábado,Suba,0,Soleado,1
2722,0,Sábado,Suba,0,Lluvia,1
2723,0,Sábado,Eldorado,0,Nublado,0
2724,1,Domingo,Calle 26,0,Soleado,0
2725,1,Jueves,Calle 26,0,Nublado,0
2726,0,Martes,Eldorado,0,Nublado,0
2727,0,Domingo,NQS,0,Lluvia,1
2728,0,Domingo,Eldorado,0,Nublado,0
2729,0,Jueves,Americas,0,Nublado,0
2730,0,Jueves,NQS,0,Lluvia,0
2731,1,Lunes,Calle 26,0,Nublado,0
2732,1,Sábado,Calle 26,0,Lluvia,1
2733,0,Domingo,Suba,0,Soleado,0
2734,0,Miércoles,Autonorte,0,Nublado,0
2735,0,Lunes,Calle 26,0,Lluvia,0
2736,1,Martes,NQS,0,Soleado,1
2737,1,Miércoles,Calle 80,0,Soleado,1
2738,0,Martes,Calle 26,0,Lluvia,1
2739,0,Jueves,Calle 26,0,Soleado,0
2740,0,Domingo,Calle 80,0,Nublado,0
2741,1,Sábado,Eldorado,0,Lluvia,0
2742,1,Domingo,Americas,0,Soleado,1
2743,0,Domingo,Autonorte,1,Lluvia,0
2744,1,Jueves,Suba,0,Soleado,0
2745,1,Domingo,NQS,0,Lluvia,0
2746,1,Domingo,Autonorte,0,Nublado,0
2747,0,Miércoles,NQS,0,Nublado,0
2748,1,Viernes,Calle 26,0,Nublado,0
2749,0,Jueves,Eldorado,0,Lluvia,0
2750,0,Domingo,Autonorte,0,Lluvia,1
2751,0,Domingo,Suba,0,Lluvia,0
2752,0,Sábado,Autonorte,0,Nublado,0
2753,0,Sábado,Autonorte,0,Lluvia,0
2754,0,Domingo,Eldorado,0,Soleado,0
2755,1,Martes,Suba,0,Lluvia,0
2756,0,Martes,Caracas,0,Lluvia,0
2757,0,Domingo,NQS,0,Nublado,1
2758,0,Domingo,Calle 26,0,Nublado,0
2759,0,Sábado,Autonorte,0,Nublado,0
2760,0,Miércoles,Americas,0,Lluvia,0
2761,0,Jueves,Autonorte,0,Nublado,0
2762,0,Sábado,Calle 80,0,Soleado,0
2763,0,Martes,Caracas,0,Soleado,0
2764,0,Miércoles,Calle 26,0,Nublado,0
2765,0,Viernes,NQS,0,Lluvia,1
2766,0,Lunes,Americas,0,Soleado,1
2767,0,Sábado,Calle 80,0,Lluvia,0
2768,1,Jueves,Calle 26,0,Soleado,1
2769,0,Viernes,Calle 80,0,Lluvia,0
2770,0,Viernes,NQS,0,Lluvia,1
2771,0,Miércoles,Autonorte,0,Soleado,0
2772,1,Lunes,Calle 26,0,Nublado,0
2773,0,Jueves,Caracas,0,Soleado,0
2774,0,Jueves,NQS,0,Nublado,0
2775,0,Domingo,Caracas,0,Soleado,0
2776,0,Miércoles,Calle 26,0,Soleado,0
2777,0,Viernes,Calle 26,0,Lluvia,0
2778,0,Sábado,Autonorte,0,Soleado,0
2779,1,Sábado,Caracas,0,Lluvia,0
2780,0,Lunes,Caracas,0,Soleado,1
2781,0,Sábado,Eldorado,0,Soleado,0
2782,0,Jueves,NQS,0,Lluvia,0
2783,0,Sábado,Suba,1,Lluvia,0
2784,0,Viernes,Caracas,0,Nublado,1
2785,0,Domingo,Eldorado,0,Soleado,0
2786,0,Martes,Caracas,0,Lluvia,1
2787,0,Lunes,Eldorado,0,Lluvia,0
2788,0,Miércoles,Americas,0,Soleado,0
2789,0,Domingo,Calle 26,0,Nublado,0
2790,1,Viernes,Calle 26,0,Soleado,0
2791,0,Domingo,Calle 26,0,Nublado,0
2792,0,Domingo,Caracas,0,Soleado,0
2793,1,Martes,Eldorado,0,Nublado,0
2794,0,Martes,Calle 26,0,Soleado,0
2795,0,Domingo,Autonorte,0,Lluvia,0
2796,0,Viernes,Eldorado,0,Nublado,1
2797,1,Miércoles,Eldorado,0,Nublado,0
2798,0,Jueves,Caracas,0,Soleado,0
2799,0,Domingo,Americas,0,Soleado,0
2800,1,Jueves,Americas,0,Soleado,0
2801,1,Viernes,NQS,1,Nublado,0
2802,0,Lunes,NQS,0,Soleado,0
2803,0,Miércoles,Suba,0,Soleado,0
2804,0,Viernes,Suba,0,Nublado,0
2805,0,Sábado,Suba,0,Lluvia,1
2806,0,Lunes,NQS,0,Soleado,0
2807,0,Martes,Caracas,0,Nublado,0
2808,1,Martes,Suba,0,Lluvia,1
2809,1,Viernes,Caracas,0,Soleado,1
2810,0,Jueves,NQS,0,Lluvia,0
2811,0,Jueves,Calle 80,0,Nublado,1
2812,0,Sábado,Autonorte,0,Soleado,0
2813,0,Martes,Calle 80,0,Lluvia,0
2814,1,Miércoles,Suba,0,Nublado,0
2815,1,Viernes,Suba,0,Nublado,0
2816,0,Miércoles,NQS,0,Lluvia,0
2817,1,Domingo,Calle 26,0,Soleado,1
2818,0,Domingo,Eldorado,0,Lluvia,0
2819,0,Miércoles,Suba,0,Lluvia,0
2820,1,Viernes,Caracas,0,Soleado,0
2821,0,Sábado,Americas,0,Soleado,0
2822,1,Martes,Caracas,0,Lluvia,1
2823,0,Viernes,Caracas,0,Lluvia,1
2824,0,Martes,Caracas,0,Lluvia,0
2825,0,Sábado,NQS,0,Soleado,0
2826,1,Jueves,Calle 80,0,Nublado,0
2827,0,Viernes,Calle 26,0,Nublado,0
2828,0,Domingo,Americas,0,Nublado,0
2829,0,Martes,Eldorado,0,Nublado,0
2830,0,Viernes,Calle 80,0,Lluvia,0
2831,1,Lunes,Americas,0,Lluvia,1
2832,0,Jueves,Caracas,0,Nublado,0
2833,0,Domingo,Suba,0,Soleado,0
2834,1,Jueves,Calle 26,0,Soleado,0
2835,0,Lunes,Eldorado,0,Lluvia,1
2836,0,Miércoles,NQS,0,Nublado,0
2837,0,Sábado,Calle 26,0,Nublado,0
2838,0,Jueves,Americas,0,Lluvia,0
2839,1,Sábado,Autonorte,0,Nublado,1
2840,1,Domingo,Autonorte,0,Nublado,0
2841,0,Viernes,Calle 80,1,Soleado,0
2842,1,Sábado,Caracas,0,Nublado,0
2843,0,Sábado,NQS,0,Nublado,0
2844,0,Lunes,Eldorado,0,Soleado,0
2845,0,Miércoles,Americas,1,Nublado,0
2846,0,Martes,Autonorte,0,Nublado,0
2847,1,Miércoles,NQS,0,Lluvia,1
2848,1,Jueves,Caracas,0,Nublado,1
2849,0,Martes,Eldorado,1,Soleado,1
2850,0,Domingo,Suba,0,Nublado,1
2851,0,Martes,Autonorte,1,Nublado,0
2852,0,Lunes,Calle 26,0,Soleado,0
2853,1,Domingo,Eldorado,0,Nublado,0
2854,1,Miércoles,Calle 26,0,Nublado,0
2855,0,Miércoles,Caracas,0,Nublado,0
2856,0,Viernes,Caracas,0,Lluvia,1
2857,0,Lunes,Americas,1,Soleado,0
2858,1,Miércoles,Americas,0,Soleado,0
2859,0,Martes,Eldorado,0,Nublado,1
2860,1,Martes,Suba,0,Soleado,1
2861,1,Martes,Suba,0,Nublado,1
2862,1,Viernes,Autonorte,0,Nublado,0
2863,0,Sábado,Calle 80,0,Nublado,0
2864,0,Viernes,Suba,0,Lluvia,0
2865,0,Lunes,Americas,0,Soleado,0
2866,1,Jueves,NQS,0,Soleado,1
2867,0,Domingo,Suba,0,Soleado,0
2868,0,Miércoles,Calle 26,0,Lluvia,1
2869,0,Miércoles,Suba,0,Soleado,0
2870,0,Martes,Americas,0,Lluvia,0
2871,0,Lunes,Caracas,0,Nublado,0
2872,0,Martes,Caracas,0,Soleado,0
2873,0,Sábado,NQS,0,Nublado,0
2874,0,Martes,Americas,0,Nublado,0
2875,0,Martes,Suba,0,Lluvia,1
2876,0,Domingo,Autonorte,1,Lluvia,1
2877,0,Jueves,Autonorte,0,Nublado,0
2878,0,Jueves,Caracas,0,Lluvia,0
2879,0,Martes,Eldorado,0,Lluvia,1
2880,0,Sábado,Autonorte,0,Nublado,0
2881,0,Lunes,Americas,0,Lluvia,0
2882,1,Miércoles,Suba,0,Lluvia,1
2883,1,Jueves,Suba,0,Nublado,0
2884,1,Miércoles,Suba,0,Lluvia,1
2885,0,Jueves,Autonorte,0,Nublado,0
2886,1,Viernes,Calle 80,0,Soleado,0
2887,1,Miércoles,Eldorado,0,Lluvia,1
2888,0,Jueves,Calle 80,0,Soleado,0
